"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Washingtonia robusta ","Vigour / Longevity","Slow growing, may take up to 10 years to form a trunk, then growth rate improves to moderately slow, long lived.","Vigour / Longevity","Slow growing, may take up to 10 years to form a trunk, then growth rate improves to moderately slow, long lived."
"Treemovals","Washingtonia robusta ","Environmental Requirements","Best growth in sunny positions, even as young plants. Very hardy to western sun, can tolerate some shade if acclimatised.","Environmental Requirements","Best growth in sunny positions, even as young plants. Very hardy to western sun, can tolerate some shade if acclimatised."
"Treemovals","Washingtonia robusta ","Hardiness","Light frosts once established, not as cold tolerant as W filifera, drought tolerant, more tolerant of coastal conditions than W filifera.","Hardiness","Light frosts once established, not as cold tolerant as W filifera, drought tolerant, more tolerant of coastal conditions than W filifera."
"Treemovals","Washingtonia robusta ","Soil / Drainage","Any well drained soil, the richer the better for faster growth, hardy to most well drained soils.","Soil / Drainage","Any well drained soil, the richer the better for faster growth, hardy to most well drained soils."
"Treemovals","Washingtonia robusta ","Pruning","Little maintenance is needed once this palm is established, the dead 'fronds' can be left on this palm so that they form a petticoat, many people remove the faded fronds because they are a fire hazard.","Pruning","Little maintenance is needed once this palm is established, the dead 'fronds' can be left on this palm so that they form a petticoat, many people remove the faded fronds because they are a fire hazard."
"Treemovals","Washingtonia robusta ","Watering","Extra watering will improve the growth rate.","Watering","Extra watering will improve the growth rate."
"Treemovals","Washingtonia robusta ","Fertilising","Organic nitrogenous fertilisers during the growing season will improve the growth rate.","Fertilising","Organic nitrogenous fertilisers during the growing season will improve the growth rate."
"Treemovals","Washingtonia robusta ","Pests / Diseases","Is susceptible to the same species of Fusarium Wilt that attacks Phoenix canariensis.","Pests / Diseases","Is susceptible to the same species of Fusarium Wilt that attacks Phoenix canariensis."
"Treemovals","Washingtonia robusta ","Uses","Pots, tubs, avenues, street tree, tropical effect plant, dry areas, foliage and habit contrast plant.","Uses","Pots, tubs, avenues, street tree, tropical effect plant, dry areas, foliage and habit contrast plant."
"Treemovals","Waterhousea floribunda ","common_name","Weeping Lily Pilly","common_name","Weeping Lily Pilly"
"Treemovals","Waterhousea floribunda ","Family","Myrtaceae","Family","Myrtaceae"
"Treemovals","Waterhousea floribunda ","Origins","East coast rainforest of north Queensland to central coast of New South Wales","Origins","East coast rainforest of north Queensland to central coast of New South Wales"
"Treemovals","Waterhousea floribunda ","Habit/ Form","Large upright tree with a weeping habit.","Habit/ Form","Large upright tree with a weeping habit."
"Treemovals","Waterhousea floribunda ","Leaves","Lance shaped to eliptical 5-15cm long and 5cm wide.","Leaves","Lance shaped to eliptical 5-15cm long and 5cm wide."
"Treemovals","Waterhousea floribunda ","Flowers","White flowers appear from late spring to mid- summer.","Flowers","White flowers appear from late spring to mid- summer."
"Treemovals","Waterhousea floribunda ","Fruit","Round 15-20mm in diameter, green in colour and maturing with a pink to red tinges.","Fruit","Round 15-20mm in diameter, green in colour and maturing with a pink to red tinges."
"Treemovals","Waterhousea floribunda ","Bark / Trunk","Dark grey flaky bark.","Bark / Trunk","Dark grey flaky bark."
"Treemovals","Waterhousea floribunda ","Vigour / Longevity","Vigorous growth, 50-70 years.","Vigour / Longevity","Vigorous growth, 50-70 years."
"Treemovals","Waterhousea floribunda ","Environmental Requirements","Temperate tropical climates in well drained soils.","Environmental Requirements","Temperate tropical climates in well drained soils."
"Treemovals","Waterhousea floribunda ","Hardiness","Prefers warmer climates, but tolerates light frost and cooler climate but growth rate and mature height will be lowered.  ","Hardiness","Prefers warmer climates, but tolerates light frost and cooler climate but growth rate and mature height will be lowered.  "
"Treemovals","Waterhousea floribunda ","Soil / Drainage","Once established will tolerate dry spells but does best when well watered.","Soil / Drainage","Once established will tolerate dry spells but does best when well watered."
"Treemovals","Waterhousea floribunda ","Pruning","Prune to maintain shape.","Pruning","Prune to maintain shape."
"Treemovals","Waterhousea floribunda ","Watering","Keep well watered in dry spells, can handle temporary water inundation.","Watering","Keep well watered in dry spells, can handle temporary water inundation."
"Treemovals","Waterhousea floribunda ","Fertilising","Once a year with a general slow release fertiliser.","Fertilising","Once a year with a general slow release fertiliser."
"Treemovals","Waterhousea floribunda ","Pests / Diseases","Scale infestations are sometimes observed.","Pests / Diseases","Scale infestations are sometimes observed."
"Treemovals","Waterhousea floribunda ","Uses","Large screen trees, garden trees street tree, shade and lawn specimen.","Uses","Large screen trees, garden trees street tree, shade and lawn specimen."
"Treemovals","Waterhousea sweeper ","common_name","Weeping Myrtle","common_name","Weeping Myrtle"
"Treemovals","Waterhousea sweeper ","Family","Myrtaceae","Family","Myrtaceae"
"Treemovals","Waterhousea sweeper ","Origins","North Queensland to central coast of Australia","Origins","North Queensland to central coast of Australia"
"Treemovals","Waterhousea sweeper ","Habit/ Form","Evergreen weeping dome shaped tree.","Habit/ Form","Evergreen weeping dome shaped tree."
"Treemovals","Waterhousea sweeper ","Leaves","Eliptical rippled leaves.","Leaves","Eliptical rippled leaves."
"Treemovals","Waterhousea sweeper ","Flowers","White.","Flowers","White."
"Treemovals","Waterhousea sweeper ","Fruit","Pale green globular fruit turning to pink berries.","Fruit","Pale green globular fruit turning to pink berries."
"Treemovals","Waterhousea sweeper ","Bark / Trunk","Fissured or wrinkled.","Bark / Trunk","Fissured or wrinkled."
"Treemovals","Waterhousea sweeper ","Vigour / Longevity","Medium to fast, 20+ years.","Vigour / Longevity","Medium to fast, 20+ years."
"Treemovals","Waterhousea sweeper ","Environmental Requirements","Temperate tropical climate.","Environmental Requirements","Temperate tropical climate."
"Treemovals","Waterhousea sweeper ","Hardiness","Drought and frost tolerant.","Hardiness","Drought and frost tolerant."
"Treemovals","Waterhousea sweeper ","Soil / Drainage","Well drained, fertile, deep moist sandy to clay loams.","Soil / Drainage","Well drained, fertile, deep moist sandy to clay loams."
"Treemovals","Waterhousea sweeper ","Pruning","Prune to retain habit.","Pruning","Prune to retain habit."
"Treemovals","Waterhousea sweeper ","Watering","Keep well watered in dry spells.","Watering","Keep well watered in dry spells."
"Treemovals","Waterhousea sweeper ","Fertilising","Once a year with a general slow release fertiliser.","Fertilising","Once a year with a general slow release fertiliser."
"Treemovals","Waterhousea sweeper ","Pests / Diseases","Scale infestations can occur.","Pests / Diseases","Scale infestations can occur."
"Treemovals","Waterhousea sweeper ","Uses","Hedging and screening or as a shade tree in parks and gardens.","Uses","Hedging and screening or as a shade tree in parks and gardens."
"Treemovals","Wollemia nobilis","common_name","Wollemi Pine","common_name","Wollemi Pine"
"Treemovals","Wollemia nobilis","Family","Araucariaceae","Family","Araucariaceae"
"Treemovals","Wollemia nobilis","Origins","Blue Mountains of south eastern Australia up until 1996 it was thought to have been extinct and was only found in fossils.","Origins","Blue Mountains of south eastern Australia up until 1996 it was thought to have been extinct and was only found in fossils."
"Treemovals","Wollemia nobilis","Habit/ Form","Slender and columnar.","Habit/ Form","Slender and columnar."
"Treemovals","Wollemia nobilis","Leaves","Long, narrow and flexible in 2 comb-like rows, at the top of the crown they are short, broad and rigid in 4 rows, all directed upward.","Leaves","Long, narrow and flexible in 2 comb-like rows, at the top of the crown they are short, broad and rigid in 4 rows, all directed upward."
"Treemovals","Wollemia nobilis","Flowers","Pompom.","Flowers","Pompom."
"Treemovals","Wollemia nobilis","Fruit","Globular female cone, cylindrical male cones.","Fruit","Globular female cone, cylindrical male cones."
"Treemovals","Wollemia nobilis","Bark / Trunk","Bark features many spongy nodules; on young stems it peels in thin reddish brown scales.","Bark / Trunk","Bark features many spongy nodules; on young stems it peels in thin reddish brown scales."
"Treemovals","Wollemia nobilis","Vigour / Longevity","Slow growing, over 100 years.","Vigour / Longevity","Slow growing, over 100 years."
"Treemovals","Wollemia nobilis","Environmental Requirements","Deep moist sandstone canyon.","Environmental Requirements","Deep moist sandstone canyon."
"Treemovals","Wollemia nobilis","Hardiness","Grows well in most climates of Australia.","Hardiness","Grows well in most climates of Australia."
"Treemovals","Wollemia nobilis","Soil / Drainage","Sandy well drained soils, be careful of waterlogged soil.","Soil / Drainage","Sandy well drained soils, be careful of waterlogged soil."
"Treemovals","Wollemia nobilis","Pruning","Prune to maintain shape.","Pruning","Prune to maintain shape."
"Treemovals","Wollemia nobilis","Watering","Keep soil moist but do not overwater.","Watering","Keep soil moist but do not overwater."
"Treemovals","Wollemia nobilis","Fertilising","Once a year with a general slow release fertiliser.","Fertilising","Once a year with a general slow release fertiliser."
"Treemovals","Wollemia nobilis","Pests / Diseases","Fungal infection can occur especially Phytophthora.","Pests / Diseases","Fungal infection can occur especially Phytophthora."
"Treemovals","Wollemia nobilis","Uses","Large gardens and parks as interesting feature tree. The unusual foliage type stands out amongst most trees as the foliage is like no other tree. Highly sought after by the worldâ<U+0080><U+0099>s botanical gardens due to its rarity.","Uses","Large gardens and parks as interesting feature tree. The unusual foliage type stands out amongst most trees as the foliage is like no other tree. Highly sought after by the worldâ<U+0080><U+0099>s botanical gardens due to its rarity."
"Treemovals","Malus Royal Raindrops","common_name","Royal Raindrops' Crab Apple","common_name","Royal Raindrops' Crab Apple"
