"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Thuja occidentalis","description","Evergreen slow growing coniferous tree with a narrow crown (15m x 3m) from North America. Flattened sprays of scale-like yellowish green leaves; paler below. Pale green oblong cones turning reddish brown. Useful as a windbreak; screen or feature. Pollution tolerant. Frost and drought tolerant.","description","Evergreen slow growing coniferous tree with a narrow crown (15m x 3m) from North America. Flattened sprays of scale-like yellowish green leaves; paler below. Pale green oblong cones turning reddish brown. Useful as a windbreak; screen or feature. Pollution tolerant. Frost and drought tolerant."
"Sydney_water","Thuja occidentalis Smaragd","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Thuja occidentalis Smaragd","common_name","Emerald Cedar","common name","Emerald Cedar"
"Sydney_water","Thuja occidentalis Smaragd","description","Evergreen pyramidal semi-dwarf coniferous shrub (2.5m x 1m) from North America. Flat sprays of glossy bright green scale-like leaves. Urn shaped cones maturing to reddish brown. Useful specimen; accent; or formal hedge. Prefers full sun and fertile moist well drained soil. Protect from harsh winds. Salt spray tolerant. Frost tolerant. Drought sensitive.","description","Evergreen pyramidal semi-dwarf coniferous shrub (2.5m x 1m) from North America. Flat sprays of glossy bright green scale-like leaves. Urn shaped cones maturing to reddish brown. Useful specimen; accent; or formal hedge. Prefers full sun and fertile moist well drained soil. Protect from harsh winds. Salt spray tolerant. Frost tolerant. Drought sensitive."
"Sydney_water","Thuja orientalis Morgan","Plant origin","Non indigenous (Australian selected cultivar of T.orientalis from Korea & Japan)","Plant origin","Non indigenous (Australian selected cultivar of T.orientalis from Korea & Japan)"
"Sydney_water","Thuja orientalis Morgan","common_name","","common name",""
"Sydney_water","Thuja orientalis Morgan","description","Evergreen slow growing dwarf coniferous shrub with a broadly conical form (0.3m x 0.3m). Australian selected cultivar of T.orientalis from Korea and Japan. Flat sprays of dense juvenile greenish gold leaves turning orange in winter. Useful for a rock garden or mixed with other dwarf conifers. Prefers moist well drained soil. Tolerates light frosts. Drought sensitive.","description","Evergreen slow growing dwarf coniferous shrub with a broadly conical form (0.3m x 0.3m). Australian selected cultivar of T.orientalis from Korea and Japan. Flat sprays of dense juvenile greenish gold leaves turning orange in winter. Useful for a rock garden or mixed with other dwarf conifers. Prefers moist well drained soil. Tolerates light frosts. Drought sensitive."
"Sydney_water","Thuja plicata Zebrina","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Thuja plicata Zebrina","common_name","Zebra Cedar","common name","Zebra Cedar"
"Sydney_water","Thuja plicata Zebrina","description","Evergreen coniferous tree or shrub with a broad conical form (5m x 2.5m) from North America. Aromatic scale-like flattened sprays of bright creamy yellow leaves in spring turning green then bronze with bands of gold in autumn. Useful specimen or hedging plant. Prefers a cool mountain climate and fertile well drained soil. Frost tolerant. Drought sensitive.","description","Evergreen coniferous tree or shrub with a broad conical form (5m x 2.5m) from North America. Aromatic scale-like flattened sprays of bright creamy yellow leaves in spring turning green then bronze with bands of gold in autumn. Useful specimen or hedging plant. Prefers a cool mountain climate and fertile well drained soil. Frost tolerant. Drought sensitive."
"Sydney_water","Thunbergia grandiflora","Plant origin","Non indigenous (Northern India)","Plant origin","Non indigenous (Northern India)"
"Sydney_water","Thunbergia grandiflora","common_name","Bengal Clock-vine","common name","Bengal Clock-vine"
"Sydney_water","Thunbergia grandiflora","description","Evergreen woody stemmed twining climber (6m) from Northern India. Leathery irregularly toothed pointed heart shaped leaves. Pendant clusters of trumpet shaped pale blue to violet blue flowers in summer. White variety available. Useful easy care and fast growing plant to cover a fence or pergola. Prune to control direction and size. Requires structural support. Prefers rich organic soil. Drought and frost sensitive.","description","Evergreen woody stemmed twining climber (6m) from Northern India. Leathery irregularly toothed pointed heart shaped leaves. Pendant clusters of trumpet shaped pale blue to violet blue flowers in summer. White variety available. Useful easy care and fast growing plant to cover a fence or pergola. Prune to control direction and size. Requires structural support. Prefers rich organic soil. Drought and frost sensitive."
"Sydney_water","Thymus spp","Plant origin","Non indigenous (Europe)","Plant origin","Non indigenous (Europe)"
"Sydney_water","Thymus spp","common_name","Thyme","common name","Thyme"
"Sydney_water","Thymus spp","description","Evergreen mat forming or small dome shaped shrubs (0.1-0.3m x 0.3m) from Europe. Aromatic variable small leaves. Two lipped white; lilac or pink flowers in summer. Useful for rock gardens; edging; between stepping stones; herb gardens; or banks. Attracts bees. Needs well drained soil. Frost and drought tolerant.","description","Evergreen mat forming or small dome shaped shrubs (0.1-0.3m x 0.3m) from Europe. Aromatic variable small leaves. Two lipped white; lilac or pink flowers in summer. Useful for rock gardens; edging; between stepping stones; herb gardens; or banks. Attracts bees. Needs well drained soil. Frost and drought tolerant."
"Sydney_water","Tiarella cordifolia","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Tiarella cordifolia","common_name","Foamflower","common name","Foamflower"
"Sydney_water","Tiarella cordifolia","description","Evergreen vigorous spreading perennial (0.3m x 0.3m) from North America. Lobed pale green leaves with veins turning bronze red in winter. Many spikes of tiny cream flowers in late spring. Useful addition for the shady perennial garden or as understorey groundcover. Prefers partial to deep shade in moist well drained soil. Frost tolerant. Drought sensitive.","description","Evergreen vigorous spreading perennial (0.3m x 0.3m) from North America. Lobed pale green leaves with veins turning bronze red in winter. Many spikes of tiny cream flowers in late spring. Useful addition for the shady perennial garden or as understorey groundcover. Prefers partial to deep shade in moist well drained soil. Frost tolerant. Drought sensitive."
"Sydney_water","Tiarella wherryi","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Tiarella wherryi","common_name","Pink Foamflower","common name","Pink Foamflower"
"Sydney_water","Tiarella wherryi","description","Evergreen slow growing clump forming perennial (0.2m x 0.2m) from North America. Hairy green triangular leaves turning crimson in autumn. Terminal spikes of soft pink or white star shaped flowers in spring. Useful specimen or grouped in the perennial garden. Prefers a shady position in moist well drained soil. Frost tolerant. Drought sensitive.","description","Evergreen slow growing clump forming perennial (0.2m x 0.2m) from North America. Hairy green triangular leaves turning crimson in autumn. Terminal spikes of soft pink or white star shaped flowers in spring. Useful specimen or grouped in the perennial garden. Prefers a shady position in moist well drained soil. Frost tolerant. Drought sensitive."
"Sydney_water","Tibouchina Jules","Plant origin","Non indigenous (South America)","Plant origin","Non indigenous (South America)"
"Sydney_water","Tibouchina Jules","common_name","Tibouchina 'Jules'","common name","Tibouchina 'Jules'"
"Sydney_water","Tibouchina Jules","description","Evergreen compact shrub (1m x 1.5m). Dwarf form of T. granulosa from South America. Dark green velvety leaves. Purple flowers from autumn to winter. Useful as a feature; border or amongst shrubbery particularly in a warm protected courtyard. Protect from wind. Responds well to pruning. Frost and drought sensitive.","description","Evergreen compact shrub (1m x 1.5m). Dwarf form of T. granulosa from South America. Dark green velvety leaves. Purple flowers from autumn to winter. Useful as a feature; border or amongst shrubbery particularly in a warm protected courtyard. Protect from wind. Responds well to pruning. Frost and drought sensitive."
"Sydney_water","Tibouchina granulosa","Plant origin","Non indigenous (South America)","Plant origin","Non indigenous (South America)"
"Sydney_water","Tibouchina granulosa","common_name","Lasiandra","common name","Lasiandra"
"Sydney_water","Tibouchina granulosa","description","Evergreen small branching tree (5m x 3m) from South America. Dark green velvety leaves with prominent longitudinal veins. Reddish bronze new growth. Purple flowers in long sprays in winter. Useful for a small garden as a feature tree with brilliant flower colour or shade tree. Sensitive to wind. Prune to encourage new less leggy growth. Prefers a protected site with fertile soil. Frost sensitive.","description","Evergreen small branching tree (5m x 3m) from South America. Dark green velvety leaves with prominent longitudinal veins. Reddish bronze new growth. Purple flowers in long sprays in winter. Useful for a small garden as a feature tree with brilliant flower colour or shade tree. Sensitive to wind. Prune to encourage new less leggy growth. Prefers a protected site with fertile soil. Frost sensitive."
"Sydney_water","Tillandsia spp","Plant origin","Non indigenous (South America)","Plant origin","Non indigenous (South America)"
"Sydney_water","Tillandsia spp","common_name","Lindens Air Plant & other Bromeliads","common name","Lindens Air Plant & other Bromeliads"
